74.9	47.5
77.7	76.9
68.2	65.4
65.5	56.7
72.4	71.7
60.7	61.3
84.5	77.3
70.1	61.6
58.5	90.9
67.8	16.6
71.4	81.6
60.4	31.2
89.1	83.7
15.8	16.9
58.0	16.2
25.7	50.2
32.0	25.9
68.5	26.9
20.8	70.8
9.7	29.7
13.4	64.7
20.5	65.1
25.8	75.1
13.9	38.8
10.8	94.9
24.7	7.2
37.6	85.1
61.5	34.2
42.3	75.4
18.7	9.2
62.4	75.9
69.7	59.3
37.5	52.7
72.6	81.0
8.1	62.0
3.7	39.1
8.8	64.1
7.0	58.0
18.0	72.9
5.8	40.3
9.1	73.3
23.2	16.8
25.4	72.0
56.0	41.9
38.3	66.1
8.1	34.7
41.6	44.6
31.3	34.6
18.8	51.6
52.1	45.9
11.8	48.8
12.3	44.4
6.5	44.6
8.5	24.6
24.9	46.1
14.9	47.1
7.4	44.2
19.1	40.1
39.7	20.9
27.8	12.1
58.7	66.7
4.5	30.1
11.8	52.2
26.8	42.4
9.0	50.4
23.2	49.0
8.4	45.7
8.2	41.4
10.2	43.7
19.7	42.6
8.6	50.6
9.9	42.6
3.3	45.9
19.1	44.2
43.9	47.8
53.4	21.3
62.9	68.7
12.1	31.1
53.2	25.6
46.8	28.0
15.8	35.9
59.2	30.9
10.2	43.6
9.0	41.6
10.4	44.9
17.6	42.8
19.3	42.5
12.0	44.0
12.1	41.1
19.2	42.6
70.1	63.8
57.4	26.0
86.8	66.6
8.1	26.2
47.8	29.7
10.3	24.2
9.2	30.7
27.8	22.7
6.4	39.7
4.7	32.5
7.0	42.6
10.8	35.8
8.9	38.8
7.0	37.0
6.2	36.2
14.2	34.9
71.2	71.4
55.4	21.6
87.4	77.8
12.0	25.7
56.5	9.2
7.8	24.1
12.6	33.5
66.5	43.7
24.5	47.6
28.9	41.3
28.4	45.1
12.0	39.8
18.8	46.7
28.7	40.5
13.5	41.7
29.6	41.4
68.1	69.1
56.1	28.0
88.2	80.3
32.8	20.5
49.8	53.1
23.6	23.1
33.3	35.7
49.3	37.1
39.1	44.5
43.4	35.2
49.9	47.8
33.0	38.3
35.1	40.0
46.8	41.3
36.7	50.0
40.4	34.2
44.3	71.3
43.1	35.9
81.6	69.8
40.0	32.8
60.5	63.7
24.7	39.5
56.7	46.9
73.8	59.7
29.3	40.6
25.9	32.3
27.3	34.6
21.6	33.9
50.9	58.0
28.0	35.8
23.4	54.0
32.5	39.7
48.1	50.6
42.4	41.1
86.2	59.6
63.7	54.4
58.2	41.1
34.4	41.0
58.9	61.2
71.0	36.1
61.0	62.4
52.7	51.3
50.2	60.2
44.5	36.4
54.6	77.1
56.3	56.4
45.7	76.1
51.4	57.1
70.9	69.0
34.6	32.7
73.2	71.0
19.4	19.6
8.3	7.6
17.9	25.1
21.0	23.1
5.6	5.4
20.1	30.7
14.9	25.2
20.8	47.3
13.1	19.5
24.4	78.8
16.3	25.4
41.9	72.2
21.2	14.5
36.1	66.0
37.2	23.5
29.7	60.4
27.3	62.3
30.8	55.4
41.4	62.8
37.2	79.0
28.0	67.8
12.5	71.4
19.4	65.9
17.5	70.3
15.7	73.1
34.1	85.7
20.5	70.4
6.3	86.2
32.4	66.1
9.9	72.5
26.9	66.9
44.1	69.4
50.8	36.5
50.7	55.3
44.5	56.4
48.0	51.6
52.2	55.3
55.1	66.4
51.1	55.1
55.5	68.7
53.6	43.9
57.6	82.2
53.9	49.5
44.0	80.7
49.3	28.6
50.6	81.0
39.0	39.3
69.6	74.6
63.4	60.6
60.6	53.2
56.7	47.9
59.2	70.5
67.2	55.0
54.2	67.8
52.4	63.0
54.0	66.1
36.9	72.4
55.4	81.8
53.6	67.7
49.9	83.5
57.3	61.4
60.3	78.3
48.1	43.3
74.9	70.1
18.7	52.3
31.2	42.5
10.9	48.8
15.2	65.5
35.5	28.4
33.7	71.2
29.3	62.8
36.9	66.9
27.9	70.5
22.9	81.4
34.2	66.7
18.0	88.9
31.5	64.2
36.0	76.1
16.1	15.2
35.6	72.5
27.8	11.0
73.3	56.8
15.3	27.4
27.6	53.8
70.7	35.0
22.2	71.3
16.0	39.2
9.5	62.7
21.5	41.3
18.3	81.4
16.5	28.1
26.0	89.0
18.7	11.2
39.0	73.5
32.8	13.8
35.0	70.6
6.0	58.5
12.0	13.8
3.1	49.2
7.1	85.6
12.8	14.5
9.7	82.8
6.2	73.7
7.9	78.1
7.0	61.4
4.7	81.9
8.3	72.6
7.2	90.5
13.1	55.1
26.0	70.0
5.1	1.5
21.9	73.8
19.6	38.3
13.1	4.7
30.0	42.7
25.0	71.7
10.1	6.4
18.4	79.9
11.9	75.8
13.7	82.1
16.6	74.2
19.8	79.8
14.1	68.9
12.8	80.7
17.5	37.2
22.3	76.1
23.5	24.6
35.0	67.3
